,Order,Family,Genus,Species,animal,TOTALINNOVATIONS2025,FOODINNO2025,TECHINNO2025,TOTALINNOVATIONS2025_ResEff,FOODINNO2025_ResEff,TECHINNO2025_ResEff,Range.Size,ResearchEffort,DietBreadth,HabitatBreadth,GenerationLength,GenerationLengthFULL,MaxLongevity,Insularity,UrbanFULL,IUCNStatus2019,StatusCode,PopulationTrend2019,TrendCode,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,Brain_size,Relative_brain_size,Beak_length.Culmen,Beak_length.Nares,Beak_width,Beak_depth,Tarsus_length,Wing_length,Kipps_distance,Secondary1,Hand.Wing_index,Tail_length,Mass,Habitat,Habitat_density,Migration,Trophic_level,Trophic_niche,Primary_lifestyle,Range_size,buildingcoll,lbuildingcoll,buildingcoll_mig,lbuildingcoll_mig,buildingcoll_nonmig,lbuildingcoll_nonmig,rawtowercoll,ltowercollnonzero,rawturbinecoll,lturbinecollnonxero,ALLcoll,Abundance.estimate
51,CORACIIFORMES,ALCEDINIDAE,Actenoides,Actenoides_princeps,Actenoides_princeps,0,0,0,0.017398403,0.013442044,0.031916496,100980.44,0,1,1.469689958,6.6,3.69385237,13.20905498,1,0,Near-Threatened,2,decreasing,1,1,0,0,NO,NA,NA,45.1,33.2,11.8,13.1,19.4,113.1,25.6,86.1,23,88.5,105,Forest,1,1,Carnivore,Invertivore,Insessorial,100980.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169181
52,CORACIIFORMES,ALCEDINIDAE,Actenoides,Actenoides_regalis,Actenoides_princeps,0,0,0,0.017398403,0.013442044,0.031916496,19210.35,0,1,1.469689958,6.6,3.69385237,13.20905498,1,0,Vulnerable,3,decreasing,1,1,0,0,NO,NA,NA,48,33.2,11.8,13.1,19.4,115,25.6,86.1,23,96.5,105,Forest,1,1,Carnivore,Invertivore,Insessorial,19210.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169181
53,PASSERIFORMES,LEIOTRICHIDAE,Actinodura,Actinodura_egertoni,Actinodura_egertoni,0,0,0,0.017398403,0.013442044,0.031916496,262348.96,0,2,2.083974226,5.5,2.947250543,9.291527634,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,17.2,8.9,4.3,5.2,28.6,85,9.1,74.6,10.8,112,36,Shrubland,1,1,Omnivore,Invertivore,Insessorial,262348.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450702
54,PASSERIFORMES,LEIOTRICHIDAE,Actinodura,Actinodura_radcliffei,Actinodura_ramsayi,0,0,0,0.017398403,0.013442044,0.031916496,481944.63,0,2,2.459405941,5.5,3.589890562,9.921818246,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,20.7,10.3,4.7,6.3,28.3,89,7,82,7.8,130,38.4,Forest,1,2,Carnivore,Invertivore,Insessorial,481944.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12796
55,PASSERIFORMES,LEIOTRICHIDAE,Actinodura,Actinodura_ramsayi,Actinodura_ramsayi,0,0,0,-0.155282509,-0.104901006,-0.069868319,58116.07,2,2,2.459405941,5.5,3.589890562,9.921818246,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,20.3,10.8,4.6,6.1,28.7,88.5,6.2,79.8,7.2,121.5,38.4,Forest,1,2,Carnivore,Invertivore,Insessorial,58116.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12796
56,CHARADRIIFORMES,JACANIDAE,Actophilornis,Actophilornis_albinucha,Actophilornis_albinucha,0,0,0,0.017398403,0.013442044,0.031916496,113054.99,0,2,3.528429423,4.8,4.318250277,12.58052764,1,0,Near-Threatened,2,decreasing,1,1,1,0,NO,NA,NA,33.4,19.2,4.4,6.2,66.4,159.6,51,112.8,31,45,239,Wetland,3,2,Carnivore,Aquatic predator,Terrestrial,113054.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137073
57,PASSERIFORMES,AEGITHINIDAE,Aegithina,Aegithina_viridissima,Aegithina_viridissima,0,0,0,-0.091551122,-0.061224107,-0.032302573,1109607.12,1,1,1.771120835,4.8,2.774580989,7.797501771,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO,NA,NA,15.9,10.6,4.2,4.4,17.7,61.9,7,54.7,11.4,43.9,13.4,Forest,1,1,Carnivore,Invertivore,Insessorial,1109607.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574913
58,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,Aegotheles_affinis,Aegotheles_bennettii,0,0,0,0.017398403,0.013442044,0.031916496,1146.69,0,1,0.999801035,5.4,3.591851529,9.745224002,1,0,Data-Deficient,NA,decreasing,1,1,0,0,NO,NA,NA,17.6,6.2,5.3,4.2,20.4,133.7,39.5,94.3,29.5,115.4,60,Forest,1,1,Carnivore,Invertivore,Insessorial,1146.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68545
59,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,Aegotheles_crinifrons,Aegotheles_crinifrons,0,0,0,-0.091551122,-0.061224107,-0.032302573,20463.32,1,1,1.943781776,5.4,4.181561085,11.23374724,1,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,23.3,8.2,8.4,6,24.9,164.6,45,119.5,27.4,144.1,136,Forest,1,1,Carnivore,Invertivore,Insessorial,20463.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053
60,GALLIFORMES,MEGAPODIIDAE,Aepypodius,Aepypodius_bruijnii,Aepypodius_bruijnii,0,0,0,-0.327963421,-0.223244055,-0.171653135,839.38,8,2,1.469689958,13.5,4.643783593,12.88782813,1,0,Endangered,4,decreasing,1,1,1,1,YES,NA,NA,33.6,22.4,13.5,19.9,100,284,55.3,228.7,19.5,98,192,Forest,1,1,Herbivore,Omnivore,Terrestrial,839.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
61,CHARADRIIFORMES,ALCIDAE,Aethia,Aethia_cristatella,Aethia_cristatella,1,0,1,0.052011714,-0.437869601,0.336898317,479141.29,65,2,3.006150062,8.8,8.43702878,18,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,2.502,-0.255,21.1,7.1,6.1,10.9,27.4,139.4,61,77.2,44.1,38,259.36,Marine,3,3,Carnivore,Aquatic predator,Aquatic,479141.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18787174
62,CHARADRIIFORMES,ALCIDAE,Aethia,Aethia_psittacula,Aethia_psittacula,1,0,1,0.142978113,-0.375527789,0.390517435,400570.42,36,2,1.727731092,7.6,8.204461289,16.66385191,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,2.55,-0.258,20.1,8.8,6.2,12.6,29.4,146.2,60.2,86.1,41.1,39,269.98,Marine,3,3,Carnivore,Aquatic predator,Aquatic,400570.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6593384
63,CHARADRIIFORMES,ALCIDAE,Aethia,Aethia_pusilla,Aethia_pusilla,1,0,1,0.052011714,-0.437869601,0.336898317,65157.07,65,1,1.727731092,6.9,6.690182652,13.34264567,0,0,Least-Concern,1,decreasing,1,1,0,1,NO,1.494,-0.137,15,5.7,5,6.4,19,94.4,37.7,55.6,40.4,27,83.99,Marine,3,3,Carnivore,Aquatic predator,Aquatic,65157.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10502771
64,CHARADRIIFORMES,ALCIDAE,Aethia,Aethia_pygmaea,Aethia_pygmaea,0,0,0,-0.506360633,-0.345504645,-0.276807358,128454.73,27,1,1.727731092,7.6,7.035405446,15,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,15.9,6,4.9,7.3,22.6,112.2,45.8,66.4,40.8,31.2,112,Marine,3,3,Carnivore,Aquatic predator,Aquatic,128454.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919837
65,PASSERIFORMES,NECTARINIIDAE,Aethopyga,Aethopyga_christinae,Aethopyga_christinae,0,0,0,-0.344524086,-0.234593541,-0.181414632,33798.32,9,3,0.999801035,4.2,2.032553545,4,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,17.4,12.4,3.5,3.5,13.9,47.8,8.8,39,18.2,46,5.2,Forest,1,1,Herbivore,Omnivore,Insessorial,33798.32,1,0,1,0,0,NA,NA,NA,NA,NA,0,2263577
66,PASSERIFORMES,NECTARINIIDAE,Aethopyga,Aethopyga_duyvenbodei,Aethopyga_duyvenbodei,0,0,0,-0.091551122,-0.061224107,-0.032302573,556.53,1,2,2.133747669,4.2,1.899053931,5.034803946,1,0,Endangered,4,decreasing,1,1,0,0,YES,NA,NA,20.6,14.4,3.7,3.3,16.3,53.1,9.9,42.2,19,35.8,6.03,Forest,1,1,Omnivore,Omnivore,Insessorial,556.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149
67,PASSERIFORMES,NECTARINIIDAE,Aethopyga,Aethopyga_latouchii,Aethopyga_christinae,0,0,0,0.017398403,0.013442044,0.031916496,1722122.42,0,3,0.999801035,4.2,2.032553545,4,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,17.6,11.9,3,3,13.8,47.8,9.9,37.9,20.6,36.2,5.2,Forest,1,1,Herbivore,Omnivore,Insessorial,1722122.42,1,0,1,0,0,NA,NA,NA,NA,NA,0,2263577
68,PASSERIFORMES,NECTARINIIDAE,Aethopyga,Aethopyga_mystacalis,Aethopyga_mystacalis,0,0,0,-0.155282509,-0.104901006,-0.069868319,125331.13,2,2,1.469689958,4.2,2.032553545,4,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,16.6,11.1,3.1,3.3,13.3,46.8,7.3,39.4,15.7,41.5,6,Forest,1,1,Omnivore,Nectarivore,Insessorial,125331.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67550
69,PASSERIFORMES,NECTARINIIDAE,Aethopyga,Aethopyga_temminckii,Aethopyga_mystacalis,0,0,0,-0.091551122,-0.061224107,-0.032302573,593269.15,1,2,1.469689958,4.2,2.032553545,4,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,16.5,11.8,2.9,2.6,13.7,51,8,41.5,16.2,39.8,6,Forest,1,1,Omnivore,Nectarivore,Insessorial,593269.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67550
70,GALLIFORMES,PHASIANIDAE,Afropavo,Afropavo_congensis,Afropavo_congensis,0,0,0,-0.475441524,-0.324314917,-0.258582439,697505.34,22,2,0.999801035,6.1,7.304525954,17.75588939,0,0,Vulnerable,3,decreasing,1,1,1,0,NO,NA,NA,37.6,16.3,9.1,9.4,95,297.2,30.1,268.1,10.1,159.8,1273.65,Forest,1,1,Omnivore,Invertivore,Terrestrial,697505.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401
71,OTIDIFORMES,OTIDIDAE,Afrotis,Afrotis_afra,Eupodotis_afra,1,0,1,0.537864672,-0.104901006,0.623278861,173167.3,2,2,2.539656912,10.3,7.701564361,20.51436978,0,0,Vulnerable,3,decreasing,1,1,0,1,NO,3.809,-0.384,35.6,18.9,8.7,8.4,88.5,290.8,107.7,178.3,37.7,126.6,689.99,Shrubland,3,1,Omnivore,Omnivore,Terrestrial,173167.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63746
72,PSITTACIFORMES,PSITTACIDAE,Agapornis,Agapornis_fischeri,Agapornis_fischeri,0,0,0,-0.517204998,-0.352936591,-0.283199447,133888.77,29,1,2.202909648,5.1,2.760937773,13.75413692,0,0,Near-Threatened,2,decreasing,1,1,1,1,NO,1.97,0.45,18.8,16.6,11,16.7,14.4,93,37.4,55.4,40.4,42.6,48.3,Woodland,3,1,Herbivore,Granivore,Insessorial,133888.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2163989
73,PSITTACIFORMES,PSITTACIDAE,Agapornis,Agapornis_lilianae,Agapornis_lilianae,0,0,0,-0.359505029,-0.2448604,-0.19024498,211312.18,10,2,2.730146341,5.1,3.495033392,19.2,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO,1.551,0.356,16,14.3,9.1,14.2,13.7,89.4,32.9,55.8,37,41.7,37.3,Woodland,2,1,Herbivore,Granivore,Generalist,211312.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891390
74,PSITTACIFORMES,PSITTACIDAE,Agapornis,Agapornis_nigrigenis,Agapornis_nigrigenis,0,0,0,-0.468454554,-0.319526552,-0.254464048,14343.6,21,2,2.666476136,5.1,2.770009832,14.01128084,0,0,Vulnerable,3,decreasing,1,1,1,1,NO,1.923,0.524,16,13.9,9.7,14.7,13,92.8,39.4,53.4,42.5,39.8,40.5,Woodland,2,1,Herbivore,Granivore,Generalist,14343.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20227
75,PSITTACIFORMES,PSITTACIDAE,Agapornis,Agapornis_roseicollis,Agapornis_roseicollis,0,0,0,-0.693340575,-0.473647219,-0.387020575,455619.05,91,2,2.209307764,5.1,3.049665722,15.41970936,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,1.88,0.342,19.4,17.2,10.6,17.7,13.4,100.8,41.1,59.9,40.7,45.8,53.83,Shrubland,2,1,Herbivore,Granivore,Terrestrial,455619.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9835504
76,PSITTACIFORMES,PSITTACIDAE,Agapornis,Agapornis_swindernianus,Agapornis_swindernianus,0,0,0,-0.091551122,-0.061224107,-0.032302573,1494870.12,1,2,1.469689958,5.1,3.336200295,13.58299778,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,1.525,0.3,15.6,13.4,8.5,12.2,11.2,92.6,38.5,54.8,41.3,35.2,39.98,Forest,1,1,Herbivore,Omnivore,Generalist,1494870.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107395
77,PASSERIFORMES,ICTERIDAE,Agelaius,Agelaius_phoeniceus,Agelaius_phoeniceus,8,7,1,1.169122662,1.37637303,0.108805311,13703226.95,773,2,2.20640047,6.2,4.27953597,15.8,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,1.705,0.277,22.7,15.4,5.6,8.8,28,118,27.8,88.9,24,88.9,50.78,Wetland,3,3,Herbivore,Granivore,Generalist,13703226.95,115,2.06069784,96,1.98,19,1.28,410,2.612783857,164,2.214843848,2.838219222,418284484
78,PASSERIFORMES,ICTERIDAE,Agelaius,Agelaius_tricolor,Agelaius_tricolor,1,0,1,0.247735898,-0.303734354,0.452265729,113509.64,18,2,1.78324732,6.9,3.777039139,13.25,0,0,Endangered,4,decreasing,1,1,1,1,NO,NA,NA,22.2,14.7,4.9,7.3,26.7,113.2,35.3,77.9,31.2,83,57.92,Wetland,2,2,Omnivore,Invertivore,Terrestrial,113509.64,NA,NA,NA,NA,NA,NA,NA,NA,3,0.477121255,0.477121255,1638584
79,PASSERIFORMES,ICTERIDAE,Agelaius,Agelaius_xanthomus,Agelaius_xanthomus,0,0,0,-0.445411283,-0.303734354,-0.240881451,261.5,18,2,2.77466863,6,3.379638136,12.58333333,1,0,Endangered,4,decreasing,1,1,0,1,YES,NA,NA,19.6,13.9,4.3,6.9,22,101.2,21.2,80.1,21,83.2,38.4,Wetland,2,1,Omnivore,Invertivore,Insessorial,261.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4794
80,GALLIFORMES,NUMIDIDAE,Agelastes,Agelastes_meleagrides,Agelastes_meleagrides,0,0,0,-0.288461583,-0.196172343,-0.148369222,68753.37,6,2,2.067590594,3.9,2.461606778,10.04537868,0,0,Vulnerable,3,decreasing,1,1,1,1,NO,NA,NA,26.9,15.2,10,10.8,74,220.2,44.7,171.3,20.7,144.8,815,Forest,1,1,Omnivore,Omnivore,Terrestrial,68753.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21464
81,GALLIFORMES,NUMIDIDAE,Agelastes,Agelastes_niger,Agelastes_niger,0,0,0,0.017398403,0.013442044,0.031916496,764292.38,0,3,1.582601181,3.9,6.127486869,15.32769322,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,27.5,16,10.8,9.6,69.7,210.4,37.7,172.3,18,135.8,699.99,Forest,1,1,Omnivore,Omnivore,Terrestrial,764292.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348
82,CAPRIMULGIFORMES,TROCHILIDAE,Aglaeactis,Aglaeactis_aliciae,Aglaeactis_aliciae,0,0,0,-0.091551122,-0.061224107,-0.032302573,182.72,1,2,0.998977505,4.2,2.229126175,7.836192108,0,0,Endangered,4,decreasing,1,1,0,0,NO,NA,NA,20.3,15.5,2.5,2.1,8.1,81,49.6,30.4,62,47.4,7,Shrubland,2,1,Herbivore,Nectarivore,Aerial,182.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
83,CAPRIMULGIFORMES,TROCHILIDAE,Aglaeactis,Aglaeactis_castelnaudii,Aglaeactis_castelnaudii,0,0,0,0.017398403,0.013442044,0.031916496,23294.94,0,2,1.735422106,4.2,2.131654191,7.702288697,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO,NA,NA,22.9,18.2,2.7,2.2,8.2,74.2,44,30,59.4,46.4,6.7,Shrubland,2,1,Herbivore,Nectarivore,Aerial,23294.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4099
84,CAPRIMULGIFORMES,TROCHILIDAE,Aglaiocercus,Aglaiocercus_berlepschi,Aglaiocercus_berlepschi,0,0,0,0.017398403,0.013442044,0.031916496,4153.76,0,2,1.735422106,4.2,1.976602162,7.241485111,0,0,Endangered,4,decreasing,1,1,0,0,YES,NA,NA,18.4,14.4,2.1,2.1,5.3,59.4,38.7,20.7,65.3,55.4,4.97,Forest,2,1,Herbivore,Nectarivore,Aerial,4153.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63
85,PASSERIFORMES,TYRANNIDAE,Agriornis,Agriornis_albicauda,Agriornis_albicauda,0,0,0,0.017398403,0.013442044,0.031916496,579914.07,0,2,3.349544702,3.6,3.488764364,10.82676119,0,1,Vulnerable,3,decreasing,1,1,0,1,NO,NA,NA,32.4,18.6,7,8.6,39.7,141.3,35.2,106,24.9,113.1,53,Shrubland,3,1,Carnivore,Vertivore,Insessorial,579914.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50425
86,PASSERIFORMES,PTILONORHYNCHIDAE,Ailuroedus,Ailuroedus_buccoides,Ailuroedus_buccoides,0,0,0,-0.091551122,-0.061224107,-0.032302573,374654.83,1,3,0.999801035,8,5.236380635,14.47690654,1,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,29,17,9,12.3,37.9,129.6,26,104,20,89,138,Forest,1,1,Omnivore,Omnivore,Insessorial,374654.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43567
87,PASSERIFORMES,PTILONORHYNCHIDAE,Ailuroedus,Ailuroedus_crassirostris,Ailuroedus_crassirostris,0,0,0,-0.373181559,-0.254233308,-0.198306456,208835.98,11,5,2.643423138,8,4.948181678,17.2025178,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,4.057,0.36,33.7,18.1,9.6,14.4,48.6,155.8,31.9,132.6,19.4,113.7,205.32,Forest,1,1,Herbivore,Omnivore,Insessorial,208835.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155149
88,PASSERIFORMES,PTILONORHYNCHIDAE,Ailuroedus,Ailuroedus_melanotis,Ailuroedus_melanotis,0,0,0,-0.327963421,-0.223244055,-0.171653135,167335.29,8,5,1.980553626,8,5.249807851,19,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,4.401,0.525,37.5,21,10.7,16,45.8,157.8,32.9,127.4,20.5,115.8,176.89,Forest,1,1,Herbivore,Frugivore,Insessorial,167335.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40563
89,PASSERIFORMES,PASSERELLIDAE,Aimophila,Aimophila_notosticta,Aimophila_notosticta,0,0,0,-0.091551122,-0.061224107,-0.032302573,29968.21,1,2,1.580736544,3.7,2.496282519,6.642938089,0,0,Least-Concern,1,decreasing,1,1,0,0,NO,NA,NA,15.9,9.4,5.2,6.3,24,67.1,5.6,61.5,8.3,74.2,27.1,Shrubland,2,1,Herbivore,Omnivore,Generalist,29968.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
90,PASSERIFORMES,PASSERELLIDAE,Aimophila,Aimophila_ruficeps,Aimophila_ruficeps,0,0,0,-0.397411108,-0.270838494,-0.21258829,1184786.97,13,2,2.558610272,3.7,2.196889551,7.024960823,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,14.9,8.2,4.1,5,19.8,59.9,7.7,52.2,12.8,62,18.69,Shrubland,2,1,Herbivore,Granivore,Generalist,1184786.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607966
91,PASSERIFORMES,ALAUDIDAE,Alaemon,Alaemon_alaudipes,Alaemon_alaudipes,0,0,0,-0.506360633,-0.345504645,-0.276807358,10471834.07,27,4,2.322489834,3.7,3.074646584,9.86526603,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,29,19.1,5,5.1,30.8,120.8,33.9,86.9,28,88.8,43.72,Desert,3,1,Carnivore,Invertivore,Terrestrial,10471834.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6258312
92,CORACIIFORMES,ALCEDINIDAE,Alcedo,Alcedo_euryzona,Alcedo_euryzona,0,0,0,-0.091551122,-0.061224107,-0.032302573,125365.64,1,2,2.639910398,4.5,2.88892959,12.95945202,0,0,Critically-Endangered,5,decreasing,1,1,0,0,NO,NA,NA,52.1,38.4,7.7,10.3,11.6,85.6,17.1,62.7,21.4,35.1,43.08,Riverine,1,1,Carnivore,Aquatic predator,Insessorial,125365.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54548
93,CORACIIFORMES,ALCEDINIDAE,Alcedo,Alcedo_hercules,Alcedo_hercules,0,0,0,-0.288461583,-0.196172343,-0.148369222,698178.98,6,2,1.837864078,4.4,2.58704379,11.95717353,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO,NA,NA,56.5,43.6,7.8,11.1,12.2,96,25,71,26,45.2,62.5,Riverine,2,1,Carnivore,Aquatic predator,Insessorial,698178.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25084
94,CORACIIFORMES,ALCEDINIDAE,Alcedo,Alcedo_meninting,Alcedo_meninting,0,0,0,-0.309450172,-0.21055641,-0.160740709,3655192.84,7,2,4.169514238,4.4,2.604928469,11.87416015,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,41.9,34,5.2,7.2,8.7,65,15.9,47.3,25.2,28.5,20.42,Riverine,2,1,Carnivore,Aquatic predator,Insessorial,3655192.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2561742
95,CORACIIFORMES,ALCEDINIDAE,Alcedo,Alcedo_peninsulae,Alcedo_euryzona,0,0,0,0.017398403,0.013442044,0.031916496,1168022.53,0,2,2.639910398,4.5,2.88892959,12.95945202,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO,NA,NA,49.4,38.4,7.7,10.3,11.6,80.7,17.1,62.7,21.4,35.1,43.08,Riverine,1,1,Carnivore,Aquatic predator,Insessorial,1168022.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54548
96,CORACIIFORMES,ALCEDINIDAE,Alcedo,Alcedo_semitorquata,Alcedo_semitorquata,0,0,0,-0.385762747,-0.262855547,-0.205722295,3463736.2,12,2,6.61447743,4.4,3.290120312,14.92001953,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,49.6,38.5,7,9,10.7,80.6,19.8,60.3,24.7,39.4,47.32,Wetland,2,1,Carnivore,Aquatic predator,Insessorial,3463736.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456968
97,PASSERIFORMES,LEIOTRICHIDAE,Alcippe,Alcippe_brunneicauda,Alcippe_brunneicauda,0,0,0,0.017398403,0.013442044,0.031916496,764716.7,0,2,2.317619784,3.8,2.290055767,6.077362985,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO,NA,NA,13.9,8.9,3.6,4.2,21,71.7,10.8,61.6,14.8,61.6,14.3,Forest,1,1,Carnivore,Invertivore,Insessorial,764716.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1294293
98,PASSERIFORMES,LEIOTRICHIDAE,Alcippe,Alcippe_nipalensis,Alcippe_nipalensis,0,0,0,-0.155282509,-0.104901006,-0.069868319,350859.19,2,3,2.083974226,3.8,2.317635576,7.524915396,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,0.93,0.326,12.2,6.7,2.8,3.9,19.9,56,5.2,50.8,9.2,58.2,15.8,Forest,1,1,Omnivore,Invertivore,Insessorial,350859.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733727
99,PASSERIFORMES,LEIOTRICHIDAE,Alcippe,Alcippe_peracensis,Alcippe_peracensis,0,0,0,-0.288461583,-0.196172343,-0.148369222,148125.11,6,1,0.999723604,3.8,2.894408325,7.5,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,14,7.5,3.2,3.8,22.8,63.6,8,55.2,12.6,67,14.3,Forest,1,1,Carnivore,Invertivore,Insessorial,148125.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462607
100,PASSERIFORMES,LEIOTRICHIDAE,Alcippe,Alcippe_poioicephala,Alcippe_poioicephala,0,0,0,-0.23557456,-0.15992739,-0.117195563,2023970.47,4,2,2.858635906,3.8,2.829295435,7.072158241,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,14.7,8.2,3.6,4.2,21.2,69.5,7.5,61.6,10.9,65.5,20.7,Forest,1,1,Carnivore,Invertivore,Insessorial,2023970.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994645
101,PASSERIFORMES,LEIOTRICHIDAE,Alcippe,Alcippe_pyrrhoptera,Alcippe_pyrrhoptera,0,0,0,0.017398403,0.013442044,0.031916496,24849.19,0,1,1.469689958,3.8,2.592264381,6.328290977,1,0,Least-Concern,1,decreasing,1,0,0,0,NO,NA,NA,13.7,7.6,3.4,3.9,22.2,62.2,7.8,54.7,12.4,64.8,16.3,Forest,1,1,Carnivore,Invertivore,Insessorial,24849.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12777
102,GALLIFORMES,PHASIANIDAE,Alectoris,Alectoris_barbara,Alectoris_barbara,0,0,0,-0.482131084,-0.328899459,-0.262525524,1360209,23,3,3.164703165,3.9,1.849753388,6.978144018,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,2.727,-0.434,22.6,14.2,8.4,9.5,41.4,163,45.8,115.2,28.5,97.2,416.33,Rock,3,1,Herbivore,Omnivore,Terrestrial,1360209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050988
103,GALLIFORMES,PHASIANIDAE,Alectoris,Alectoris_rufa,Alectoris_rufa,2,1,1,0.20027452,0.079009661,0.185293323,953692.19,338,3,3.701395073,3.9,1.996759185,8.012352111,0,0,Least-Concern,1,decreasing,1,0,0,0,NO,1.954,-0.901,23.4,12.7,7.6,8.7,41.3,155.3,39.8,114.7,25.8,90.5,527.86,Shrubland,3,1,Herbivore,Herbivore terrestrial,Terrestrial,953692.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1496778
